"ID";"Populatie";"KenmerkenVanHuishoudens";"RegioS";"Perioden";"ParticuliereHuishoudens_1";"GemiddeldGestandaardiseerdInkomen_3";"MediaanGestandaardiseerdInkomen_4"
"101028";"1050010";"1014800";"PV22  ";"2015JJ00";"   140.9";"    30.3";"    27.9"
"101029";"1050010";"1014800";"PV22  ";"2016JJ00";"   141.8";"    31.7";"    29.0"
"101030";"1050010";"1014800";"PV22  ";"2017JJ00";"   142.5";"    32.7";"    29.6"
"101031";"1050010";"1014800";"PV22  ";"2018JJ00";"   143.9";"    32.9";"    30.0"
"101032";"1050010";"1014800";"PV22  ";"2019JJ00";"   145.1";"    34.8";"    31.5"
"101033";"1050010";"1014800";"PV22  ";"2020JJ00";"   146.1";"    35.8";"    32.7"
"101035";"1050010";"1014800";"PV23  ";"2011JJ00";"   287.0";"    28.8";"    26.1"
"101036";"1050010";"1014800";"PV23  ";"2012JJ00";"   289.4";"    29.0";"    26.4"
"101037";"1050010";"1014800";"PV23  ";"2013JJ00";"   291.5";"    29.4";"    26.7"
"101038";"1050010";"1014800";"PV23  ";"2014JJ00";"   293.3";"    31.1";"    27.6"
"101039";"1050010";"1014800";"PV23  ";"2015JJ00";"   295.1";"    30.6";"    28.1"
"101040";"1050010";"1014800";"PV23  ";"2016JJ00";"   297.4";"    32.1";"    29.3"
"101041";"1050010";"1014800";"PV23  ";"2017JJ00";"   299.8";"    33.3";"    30.0"
"101042";"1050010";"1014800";"PV23  ";"2018JJ00";"   302.9";"    33.5";"    30.5"
"101043";"1050010";"1014800";"PV23  ";"2019JJ00";"   305.8";"    36.1";"    32.0"
"101044";"1050010";"1014800";"PV23  ";"2020JJ00";"   308.4";"    36.9";"    33.3"
"101046";"1050010";"1014800";"PV24  ";"2011JJ00";"   100.2";"    29.3";"    26.8"
"101047";"1050010";"1014800";"PV24  ";"2012JJ00";"   101.7";"    29.2";"    26.9"
"101048";"1050010";"1014800";"PV24  ";"2013JJ00";"   102.9";"    29.7";"    27.3"
"101049";"1050010";"1014800";"PV24  ";"2014JJ00";"   103.7";"    31.2";"    28.2"
"101050";"1050010";"1014800";"PV24  ";"2015JJ00";"   104.7";"    31.2";"    28.8"
"101051";"1050010";"1014800";"PV24  ";"2016JJ00";"   105.9";"    32.6";"    30.0"
"101052";"1050010";"1014800";"PV24  ";"2017JJ00";"   107.2";"    33.5";"    30.7"
"101053";"1050010";"1014800";"PV24  ";"2018JJ00";"   108.8";"    33.9";"    31.2"
"101054";"1050010";"1014800";"PV24  ";"2019JJ00";"   110.6";"    36.1";"    32.8"
"101055";"1050010";"1014800";"PV24  ";"2020JJ00";"   112.0";"    37.0";"    34.1"
"101057";"1050010";"1014800";"PV25  ";"2011JJ00";"   508.9";"    30.6";"    27.4"
"101058";"1050010";"1014800";"PV25  ";"2012JJ00";"   513.6";"    30.8";"    27.6"
"101059";"1050010";"1014800";"PV25  ";"2013JJ00";"   517.6";"    31.0";"    28.0"
"101060";"1050010";"1014800";"PV25  ";"2014JJ00";"   521.3";"    33.1";"    28.9"
"101061";"1050010";"1014800";"PV25  ";"2015JJ00";"   525.3";"    32.3";"    29.4"
"101062";"1050010";"1014800";"PV25  ";"2016JJ00";"   530.6";"    33.8";"    30.6"
"101063";"1050010";"1014800";"PV25  ";"2017JJ00";"   536.5";"    35.1";"    31.3"
"101064";"1050010";"1014800";"PV25  ";"2018JJ00";"   543.0";"    35.4";"    31.8"
"101065";"1050010";"1014800";"PV25  ";"2019JJ00";"   549.4";"    38.4";"    33.3"
"101066";"1050010";"1014800";"PV25  ";"2020JJ00";"   554.5";"    38.6";"    34.6"
"101068";"1050010";"1014800";"PV26  ";"2011JJ00";"   311.3";"    34.3";"    30.3"
"101069";"1050010";"1014800";"PV26  ";"2012JJ00";"   314.6";"    34.6";"    30.5"
"101070";"1050010";"1014800";"PV26  ";"2013JJ00";"   317.8";"    34.8";"    30.9"
"101071";"1050010";"1014800";"PV26  ";"2014JJ00";"   320.2";"    37.2";"    31.9"
"101072";"1050010";"1014800";"PV26  ";"2015JJ00";"   323.7";"    36.5";"    32.4"
"101073";"1050010";"1014800";"PV26  ";"2016JJ00";"   327.8";"    38.1";"    33.6"
"101074";"1050010";"1014800";"PV26  ";"2017JJ00";"   332.1";"    39.5";"    34.3"
"101075";"1050010";"1014800";"PV26  ";"2018JJ00";"   336.1";"    39.7";"    34.8"
"101076";"1050010";"1014800";"PV26  ";"2019JJ00";"   339.2";"    43.1";"    36.5"
"101077";"1050010";"1014800";"PV26  ";"2020JJ00";"   341.5";"    43.3";"    38.0"
"101079";"1050010";"1014800";"PV27  ";"2011JJ00";"   623.9";"    34.0";"    29.5"
"101080";"1050010";"1014800";"PV27  ";"2012JJ00";"   630.2";"    34.3";"    29.8"
"101081";"1050010";"1014800";"PV27  ";"2013JJ00";"   636.4";"    34.7";"    30.2"
"101082";"1050010";"1014800";"PV27  ";"2014JJ00";"   642.7";"    37.1";"    31.2"
"101083";"1050010";"1014800";"PV27  ";"2015JJ00";"   650.6";"    36.6";"    31.7"
"101084";"1050010";"1014800";"PV27  ";"2016JJ00";"   659.0";"    38.2";"    32.9"
"101085";"1050010";"1014800";"PV27  ";"2017JJ00";"   666.4";"    39.8";"    33.7"
"101086";"1050010";"1014800";"PV27  ";"2018JJ00";"   673.2";"    40.2";"    34.2"
"101087";"1050010";"1014800";"PV27  ";"2019JJ00";"   677.2";"    44.0";"    35.9"
"101088";"1050010";"1014800";"PV27  ";"2020JJ00";"   680.7";"    43.9";"    37.2"
"101090";"1050010";"1014800";"PV28  ";"2011JJ00";"   803.6";"    32.9";"    29.2"
"101091";"1050010";"1014800";"PV28  ";"2012JJ00";"   811.6";"    33.1";"    29.4"
"101092";"1050010";"1014800";"PV28  ";"2013JJ00";"   818.3";"    33.5";"    29.8"
"101093";"1050010";"1014800";"PV28  ";"2014JJ00";"   824.4";"    35.6";"    30.7"
"101094";"1050010";"1014800";"PV28  ";"2015JJ00";"   831.9";"    34.9";"    31.2"
"101095";"1050010";"1014800";"PV28  ";"2016JJ00";"   841.0";"    36.3";"    32.3"
"101096";"1050010";"1014800";"PV28  ";"2017JJ00";"   850.5";"    37.8";"    33.1"
"101097";"1050010";"1014800";"PV28  ";"2018JJ00";"   861.2";"    37.9";"    33.6"
"101098";"1050010";"1014800";"PV28  ";"2019JJ00";"   869.1";"    41.3";"    35.2"
"101099";"1050010";"1014800";"PV28  ";"2020JJ00";"   874.8";"    41.4";"    36.6"
"101101";"1050010";"1014800";"PV29  ";"2011JJ00";"   111.9";"    29.4";"    26.6"
"101102";"1050010";"1014800";"PV29  ";"2012JJ00";"   112.5";"    29.6";"    27.0"
"101103";"1050010";"1014800";"PV29  ";"2013JJ00";"   113.1";"    30.1";"    27.3"
"101104";"1050010";"1014800";"PV29  ";"2014JJ00";"   113.6";"    31.8";"    28.2"
"101105";"1050010";"1014800";"PV29  ";"2015JJ00";"   113.9";"    31.4";"    28.7"
"101106";"1050010";"1014800";"PV29  ";"2016JJ00";"   114.5";"    32.5";"    29.7"
"101107";"1050010";"1014800";"PV29  ";"2017JJ00";"   115.2";"    33.5";"    30.3"
"101108";"1050010";"1014800";"PV29  ";"2018JJ00";"   116.2";"    33.6";"    30.6"
"101109";"1050010";"1014800";"PV29  ";"2019JJ00";"   117.3";"    36.0";"    32.1"
"101110";"1050010";"1014800";"PV29  ";"2020JJ00";"   118.1";"    36.4";"    33.3"
"101112";"1050010";"1014800";"PV30  ";"2011JJ00";"   645.8";"    31.0";"    27.9"
"101113";"1050010";"1014800";"PV30  ";"2012JJ00";"   650.6";"    31.3";"    28.2"
"101114";"1050010";"1014800";"PV30  ";"2013JJ00";"   655.4";"    31.7";"    28.5"
"101115";"1050010";"1014800";"PV30  ";"2014JJ00";"   659.5";"    33.6";"    29.4"
"101116";"1050010";"1014800";"PV30  ";"2015JJ00";"   664.2";"    33.1";"    29.9"
"101117";"1050010";"1014800";"PV30  ";"2016JJ00";"   670.3";"    34.5";"    31.1"
"101118";"1050010";"1014800";"PV30  ";"2017JJ00";"   676.5";"    36.0";"    31.9"
"101119";"1050010";"1014800";"PV30  ";"2018JJ00";"   683.5";"    36.2";"    32.4"
"101120";"1050010";"1014800";"PV30  ";"2019JJ00";"   691.2";"    39.3";"    33.9"
"101121";"1050010";"1014800";"PV30  ";"2020JJ00";"   696.9";"    39.4";"    35.2"
"101123";"1050010";"1014800";"PV31  ";"2011JJ00";"   307.6";"    29.0";"    26.3"
"101124";"1050010";"1014800";"PV31  ";"2012JJ00";"   308.7";"    29.4";"    26.6"
"101125";"1050010";"1014800";"PV31  ";"2013JJ00";"   309.5";"    29.6";"    26.9"
"101126";"1050010";"1014800";"PV31  ";"2014JJ00";"   310.7";"    31.1";"    27.8"
"101127";"1050010";"1014800";"PV31  ";"2015JJ00";"   311.2";"    31.0";"    28.3"
"101128";"1050010";"1014800";"PV31  ";"2016JJ00";"   312.5";"    32.2";"    29.4"
"101129";"1050010";"1014800";"PV31  ";"2017JJ00";"   313.9";"    33.3";"    30.1"
"101130";"1050010";"1014800";"PV31  ";"2018JJ00";"   316.0";"    33.4";"    30.4"
"101131";"1050010";"1014800";"PV31  ";"2019JJ00";"   317.9";"    35.9";"    31.9"
"101132";"1050010";"1014800";"PV31  ";"2020JJ00";"   319.2";"    36.3";"    33.1"
"105754";"1050010";"1014850";"NL01  ";"2011JJ00";"  3186.7";"    18.1";"    16.9"
"105755";"1050010";"1014850";"NL01  ";"2012JJ00";"  3216.9";"    18.2";"    17.0"
"105756";"1050010";"1014850";"NL01  ";"2013JJ00";"  3241.2";"    18.2";"    17.0"
"105757";"1050010";"1014850";"NL01  ";"2014JJ00";"  3242.0";"    18.7";"    17.4"
"105758";"1050010";"1014850";"NL01  ";"2015JJ00";"  3281.6";"    19.0";"    17.6"
"105759";"1050010";"1014850";"NL01  ";"2016JJ00";"  3295.8";"    19.6";"    18.1"
"105760";"1050010";"1014850";"NL01  ";"2017JJ00";"  3325.6";"    20.0";"    18.6"
"105761";"1050010";"1014850";"NL01  ";"2018JJ00";"  3344.9";"    20.3";"    18.9"
"105762";"1050010";"1014850";"NL01  ";"2019JJ00";"  3371.2";"    21.3";"    19.8"
"105763";"1050010";"1014850";"NL01  ";"2020JJ00";"  3407.3";"    22.2";"    20.5"
"105765";"1050010";"1014850";"LD01  ";"2011JJ00";"   303.0";"    16.5";"    15.9"
"105766";"1050010";"1014850";"LD01  ";"2012JJ00";"   306.0";"    16.5";"    16.0"
"105767";"1050010";"1014850";"LD01  ";"2013JJ00";"   308.9";"    16.5";"    15.9"
"105768";"1050010";"1014850";"LD01  ";"2014JJ00";"   309.0";"    17.0";"    16.3"
"105769";"1050010";"1014850";"LD01  ";"2015JJ00";"   312.7";"    17.2";"    16.6"
"105770";"1050010";"1014850";"LD01  ";"2016JJ00";"   312.7";"    17.7";"    17.0"
"105771";"1050010";"1014850";"LD01  ";"2017JJ00";"   314.9";"    18.1";"    17.4"
"105772";"1050010";"1014850";"LD01  ";"2018JJ00";"   315.0";"    18.3";"    17.7"
"105773";"1050010";"1014850";"LD01  ";"2019JJ00";"   315.8";"    19.2";"    18.5"
"105774";"1050010";"1014850";"LD01  ";"2020JJ00";"   317.9";"    19.8";"    19.1"
"105776";"1050010";"1014850";"LD02  ";"2011JJ00";"   586.7";"    17.7";"    16.8"
"105777";"1050010";"1014850";"LD02  ";"2012JJ00";"   592.1";"    17.7";"    16.9"
"105778";"1050010";"1014850";"LD02  ";"2013JJ00";"   598.0";"    17.7";"    16.8"
"105779";"1050010";"1014850";"LD02  ";"2014JJ00";"   595.3";"    18.2";"    17.2"
"105780";"1050010";"1014850";"LD02  ";"2015JJ00";"   602.3";"    18.3";"    17.4"
"105781";"1050010";"1014850";"LD02  ";"2016JJ00";"   605.1";"    18.9";"    17.9"
"105782";"1050010";"1014850";"LD02  ";"2017JJ00";"   612.0";"    19.3";"    18.3"
"105783";"1050010";"1014850";"LD02  ";"2018JJ00";"   615.1";"    19.5";"    18.6"
"105784";"1050010";"1014850";"LD02  ";"2019JJ00";"   620.4";"    20.5";"    19.5"
"105785";"1050010";"1014850";"LD02  ";"2020JJ00";"   626.7";"    21.3";"    20.2"
"105787";"1050010";"1014850";"LD03  ";"2011JJ00";"  1691.7";"    18.7";"    17.3"
"105788";"1050010";"1014850";"LD03  ";"2012JJ00";"  1706.6";"    18.7";"    17.4"
"105789";"1050010";"1014850";"LD03  ";"2013JJ00";"  1715.7";"    18.7";"    17.3"
"105790";"1050010";"1014850";"LD03  ";"2014JJ00";"  1718.1";"    19.3";"    17.7"
"105791";"1050010";"1014850";"LD03  ";"2015JJ00";"  1738.8";"    19.7";"    17.9"
"105792";"1050010";"1014850";"LD03  ";"2016JJ00";"  1747.8";"    20.2";"    18.5"
"105793";"1050010";"1014850";"LD03  ";"2017JJ00";"  1760.6";"    20.7";"    18.9"
"105794";"1050010";"1014850";"LD03  ";"2018JJ00";"  1772.5";"    21.1";"    19.3"
"105795";"1050010";"1014850";"LD03  ";"2019JJ00";"  1788.4";"    22.2";"    20.2"
"105796";"1050010";"1014850";"LD03  ";"2020JJ00";"  1810.6";"    23.1";"    21.0"
"105798";"1050010";"1014850";"LD04  ";"2011JJ00";"   604.6";"    17.8";"    16.8"
"105799";"1050010";"1014850";"LD04  ";"2012JJ00";"   611.8";"    18.0";"    17.0"
"105800";"1050010";"1014850";"LD04  ";"2013JJ00";"   618.3";"    17.9";"    16.9"
"105801";"1050010";"1014850";"LD04  ";"2014JJ00";"   619.6";"    18.4";"    17.3"
"105802";"1050010";"1014850";"LD04  ";"2015JJ00";"   627.8";"    18.7";"    17.6"
"105803";"1050010";"1014850";"LD04  ";"2016JJ00";"   630.3";"    19.2";"    18.1"
"105804";"1050010";"1014850";"LD04  ";"2017JJ00";"   638.0";"    19.7";"    18.5"
"105805";"1050010";"1014850";"LD04  ";"2018JJ00";"   642.3";"    19.9";"    18.8"
"105806";"1050010";"1014850";"LD04  ";"2019JJ00";"   646.6";"    20.8";"    19.6"
"105807";"1050010";"1014850";"LD04  ";"2020JJ00";"   652.1";"    21.6";"    20.4"
"105809";"1050010";"1014850";"PV20  ";"2011JJ00";"   126.7";"    15.3";"    15.0"
"105810";"1050010";"1014850";"PV20  ";"2012JJ00";"   129.1";"    15.3";"    15.0"
"105811";"1050010";"1014850";"PV20  ";"2013JJ00";"   131.1";"    15.3";"    14.8"
"105812";"1050010";"1014850";"PV20  ";"2014JJ00";"   131.5";"    15.8";"    15.4"
"105813";"1050010";"1014850";"PV20  ";"2015JJ00";"   134.1";"    16.0";"    15.6"
"105814";"1050010";"1014850";"PV20  ";"2016JJ00";"   134.3";"    16.5";"    16.0"
"105815";"1050010";"1014850";"PV20  ";"2017JJ00";"   134.4";"    16.9";"    16.4"
"105816";"1050010";"1014850";"PV20  ";"2018JJ00";"   134.8";"    17.0";"    16.7"
"105817";"1050010";"1014850";"PV20  ";"2019JJ00";"   135.1";"    17.9";"    17.5"
"105818";"1050010";"1014850";"PV20  ";"2020JJ00";"   135.7";"    18.6";"    18.2"
"105820";"1050010";"1014850";"PV21  ";"2011JJ00";"   105.8";"    17.3";"    16.3"
"105821";"1050010";"1014850";"PV21  ";"2012JJ00";"   106.2";"    17.3";"    16.4"
"105822";"1050010";"1014850";"PV21  ";"2013JJ00";"   106.8";"    17.3";"    16.4"
"105823";"1050010";"1014850";"PV21  ";"2014JJ00";"   107.1";"    17.7";"    16.7"
"105824";"1050010";"1014850";"PV21  ";"2015JJ00";"   107.9";"    17.8";"    16.9"
"105825";"1050010";"1014850";"PV21  ";"2016JJ00";"   107.9";"    18.4";"    17.4"
"105826";"1050010";"1014850";"PV21  ";"2017JJ00";"   108.7";"    18.9";"    17.8"
"105827";"1050010";"1014850";"PV21  ";"2018JJ00";"   108.4";"    19.2";"    18.1"
"105828";"1050010";"1014850";"PV21  ";"2019JJ00";"   108.7";"    20.0";"    18.9"
"105829";"1050010";"1014850";"PV21  ";"2020JJ00";"   109.8";"    20.6";"    19.5"
"105831";"1050010";"1014850";"PV22  ";"2011JJ00";"    70.5";"    17.6";"    16.5"
"105832";"1050010";"1014850";"PV22  ";"2012JJ00";"    70.8";"    17.7";"    16.7"
"105833";"1050010";"1014850";"PV22  ";"2013JJ00";"    71.0";"    17.6";"    16.6"
"105834";"1050010";"1014850";"PV22  ";"2014JJ00";"    70.4";"    18.2";"    17.1"
"105835";"1050010";"1014850";"PV22  ";"2015JJ00";"    70.6";"    18.3";"    17.3"
"105836";"1050010";"1014850";"PV22  ";"2016JJ00";"    70.5";"    18.9";"    17.8"
"105837";"1050010";"1014850";"PV22  ";"2017JJ00";"    71.8";"    19.2";"    18.1"
"105838";"1050010";"1014850";"PV22  ";"2018JJ00";"    71.8";"    19.5";"    18.4"
"105839";"1050010";"1014850";"PV22  ";"2019JJ00";"    71.9";"    20.3";"    19.2"
"105840";"1050010";"1014850";"PV22  ";"2020JJ00";"    72.4";"    21.0";"    19.9"
"105842";"1050010";"1014850";"PV23  ";"2011JJ00";"   187.6";"    17.5";"    16.6"
"105843";"1050010";"1014850";"PV23  ";"2012JJ00";"   188.5";"    17.5";"    16.7"
"105844";"1050010";"1014850";"PV23  ";"2013JJ00";"   189.5";"    17.5";"    16.7"
"105845";"1050010";"1014850";"PV23  ";"2014JJ00";"   186.7";"    18.0";"    17.1"
"105846";"1050010";"1014850";"PV23  ";"2015JJ00";"   188.2";"    18.2";"    17.3"
"105847";"1050010";"1014850";"PV23  ";"2016JJ00";"   189.2";"    18.7";"    17.8"
"105848";"1050010";"1014850";"PV23  ";"2017JJ00";"   191.4";"    19.1";"    18.1"
"105849";"1050010";"1014850";"PV23  ";"2018JJ00";"   192.1";"    19.3";"    18.4"
"105850";"1050010";"1014850";"PV23  ";"2019JJ00";"   193.7";"    20.2";"    19.3"
"105851";"1050010";"1014850";"PV23  ";"2020JJ00";"   195.5";"    20.9";"    20.0"
"105853";"1050010";"1014850";"PV24  ";"2011JJ00";"    57.2";"    17.9";"    16.9"
"105854";"1050010";"1014850";"PV24  ";"2012JJ00";"    58.2";"    17.7";"    16.8"
"105855";"1050010";"1014850";"PV24  ";"2013JJ00";"    58.5";"    17.8";"    16.8"
"105856";"1050010";"1014850";"PV24  ";"2014JJ00";"    58.5";"    18.2";"    17.2"
"105857";"1050010";"1014850";"PV24  ";"2015JJ00";"    59.2";"    18.5";"    17.5"
"105858";"1050010";"1014850";"PV24  ";"2016JJ00";"    59.6";"    19.1";"    18.1"
"105859";"1050010";"1014850";"PV24  ";"2017JJ00";"    60.3";"    19.4";"    18.5"
"105860";"1050010";"1014850";"PV24  ";"2018JJ00";"    60.8";"    19.9";"    18.9"
"105861";"1050010";"1014850";"PV24  ";"2019JJ00";"    61.8";"    20.9";"    19.8"
"105862";"1050010";"1014850";"PV24  ";"2020JJ00";"    63.4";"    21.8";"    20.6"
"105864";"1050010";"1014850";"PV25  ";"2011JJ00";"   342.0";"    17.8";"    16.9"
"105865";"1050010";"1014850";"PV25  ";"2012JJ00";"   345.5";"    17.8";"    17.0"
"105866";"1050010";"1014850";"PV25  ";"2013JJ00";"   350.0";"    17.8";"    16.9"
"105867";"1050010";"1014850";"PV25  ";"2014JJ00";"   350.1";"    18.2";"    17.3"
"105868";"1050010";"1014850";"PV25  ";"2015JJ00";"   354.9";"    18.4";"    17.5"
"105869";"1050010";"1014850";"PV25  ";"2016JJ00";"   356.2";"    18.9";"    18.0"
"105870";"1050010";"1014850";"PV25  ";"2017JJ00";"   360.3";"    19.3";"    18.4"
"105871";"1050010";"1014850";"PV25  ";"2018JJ00";"   362.2";"    19.5";"    18.7"
"105872";"1050010";"1014850";"PV25  ";"2019JJ00";"   364.8";"    20.5";"    19.6"
"105873";"1050010";"1014850";"PV25  ";"2020JJ00";"   367.7";"    21.4";"    20.3"
"105875";"1050010";"1014850";"PV26  ";"2011JJ00";"   244.2";"    18.3";"    17.4"
"105876";"1050010";"1014850";"PV26  ";"2012JJ00";"   245.8";"    18.4";"    17.5"
"105877";"1050010";"1014850";"PV26  ";"2013JJ00";"   247.8";"    18.5";"    17.4"
"105878";"1050010";"1014850";"PV26  ";"2014JJ00";"   248.9";"    19.1";"    17.8"
"105879";"1050010";"1014850";"PV26  ";"2015JJ00";"   252.1";"    19.4";"    18.1"
"105880";"1050010";"1014850";"PV26  ";"2016JJ00";"   253.1";"    19.9";"    18.6"
"105881";"1050010";"1014850";"PV26  ";"2017JJ00";"   254.6";"    20.4";"    19.1"
"105882";"1050010";"1014850";"PV26  ";"2018JJ00";"   255.9";"    20.8";"    19.5"
"105883";"1050010";"1014850";"PV26  ";"2019JJ00";"   259.0";"    21.9";"    20.5"
"105884";"1050010";"1014850";"PV26  ";"2020JJ00";"   262.5";"    23.1";"    21.5"
"105886";"1050010";"1014850";"PV27  ";"2011JJ00";"   625.6";"    19.1";"    17.4"
"105887";"1050010";"1014850";"PV27  ";"2012JJ00";"   631.1";"    19.2";"    17.5"
"105888";"1050010";"1014850";"PV27  ";"2013JJ00";"   634.6";"    19.3";"    17.5"
"105889";"1050010";"1014850";"PV27  ";"2014JJ00";"   638.1";"    19.9";"    17.9"
"105890";"1050010";"1014850";"PV27  ";"2015JJ00";"   645.9";"    20.4";"    18.2"
"105891";"1050010";"1014850";"PV27  ";"2016JJ00";"   650.3";"    21.1";"    18.8"
"105892";"1050010";"1014850";"PV27  ";"2017JJ00";"   655.5";"    21.6";"    19.2"
"105893";"1050010";"1014850";"PV27  ";"2018JJ00";"   659.5";"    22.0";"    19.6"
"105894";"1050010";"1014850";"PV27  ";"2019JJ00";"   666.3";"    23.3";"    20.6"
"105895";"1050010";"1014850";"PV27  ";"2020JJ00";"   674.7";"    24.2";"    21.4"
"105897";"1050010";"1014850";"PV28  ";"2011JJ00";"   766.6";"    18.5";"    17.2"
"105898";"1050010";"1014850";"PV28  ";"2012JJ00";"   773.8";"    18.5";"    17.2"
"105899";"1050010";"1014850";"PV28  ";"2013JJ00";"   777.0";"    18.4";"    17.1"
"105900";"1050010";"1014850";"PV28  ";"2014JJ00";"   775.1";"    19.0";"    17.5"
"105901";"1050010";"1014850";"PV28  ";"2015JJ00";"   784.6";"    19.2";"    17.7"
"105902";"1050010";"1014850";"PV28  ";"2016JJ00";"   788.2";"    19.7";"    18.2"
"105903";"1050010";"1014850";"PV28  ";"2017JJ00";"   794.0";"    20.2";"    18.7"
"105904";"1050010";"1014850";"PV28  ";"2018JJ00";"   800.6";"    20.4";"    19.0"
"105905";"1050010";"1014850";"PV28  ";"2019JJ00";"   806.6";"    21.5";"    19.9"
"105906";"1050010";"1014850";"PV28  ";"2020JJ00";"   817.1";"    22.4";"    20.7"
"105908";"1050010";"1014850";"PV29  ";"2011JJ00";"    55.3";"    17.9";"    16.8"
"105909";"1050010";"1014850";"PV29  ";"2012JJ00";"    55.9";"    18.0";"    17.0"
"105910";"1050010";"1014850";"PV29  ";"2013JJ00";"    56.3";"    18.0";"    17.0"
"105911";"1050010";"1014850";"PV29  ";"2014JJ00";"    56.0";"    18.4";"    17.3"
"105912";"1050010";"1014850";"PV29  ";"2015JJ00";"    56.1";"    18.7";"    17.6"
"105913";"1050010";"1014850";"PV29  ";"2016JJ00";"    56.3";"    19.0";"    18.0"
"105914";"1050010";"1014850";"PV29  ";"2017JJ00";"    56.5";"    19.3";"    18.3"
"105915";"1050010";"1014850";"PV29  ";"2018JJ00";"    56.5";"    19.6";"    18.6"
"105916";"1050010";"1014850";"PV29  ";"2019JJ00";"    56.6";"    20.5";"    19.4"
"105917";"1050010";"1014850";"PV29  ";"2020JJ00";"    56.4";"    21.2";"    20.1"
"105919";"1050010";"1014850";"PV30  ";"2011JJ00";"   411.3";"    18.1";"    17.0"
"105920";"1050010";"1014850";"PV30  ";"2012JJ00";"   416.3";"    18.2";"    17.1"
"105921";"1050010";"1014850";"PV30  ";"2013JJ00";"   421.1";"    18.2";"    17.1"
"105922";"1050010";"1014850";"PV30  ";"2014JJ00";"   423.3";"    18.7";"    17.5"
"105923";"1050010";"1014850";"PV30  ";"2015JJ00";"   429.7";"    18.9";"    17.7"
"105924";"1050010";"1014850";"PV30  ";"2016JJ00";"   431.6";"    19.5";"    18.3"
"105925";"1050010";"1014850";"PV30  ";"2017JJ00";"   437.0";"    20.1";"    18.7"
"105926";"1050010";"1014850";"PV30  ";"2018JJ00";"   441.3";"    20.2";"    19.0"
"105927";"1050010";"1014850";"PV30  ";"2019JJ00";"   445.3";"    21.2";"    19.8"
"105928";"1050010";"1014850";"PV30  ";"2020JJ00";"   450.2";"    22.0";"    20.6"
